track_id,artist,title,timestamp
TRAAZBD128F427A97D,Sticky Fingaz,Oh My God,2011-08-15 22:59:00.054525
TRAAZBX128F1492AF8,Percy Faith & His Orchestra,Joy To The World,2011-08-11 22:00:16.306721
TRAAZGC12903CB5DFB,The Jeff Healey Band,Hoochie Coochie Man,2011-09-08 05:14:21.477377
TRAAZHO128F427C9EC,Angela Dimitriou,Ftei O Erotas,2011-08-09 23:30:47.613840
TRAAZIE128F427961E,Danny Wilson,The Second Summer Of Love,2011-08-09 04:35:02.255261
TRAAZJU12903C980B6,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,2011-08-03 01:10:09.100733
TRAAZKV12903CDDFE0,Java,Don't Phunk With My Heart,2011-08-11 01:02:11.491812
TRAAZLK128F93586D6,Swami,Give It What U Got,2011-08-04 16:31:11.826876
TRAAZOZ12903C9CABF,The Black Velvet Band,Dancing To A Standstill,2011-08-08 16:03:00.819725
TRAAZPJ128F4292DB5,Lisa Lynne,Isla Del Luna,2011-08-09 05:19:28.466716
TRAAZQF128F4285BC3,Pe'z,Spirit,2011-09-07 23:04:43.402477
TRAAZQW128F93430DC,Shawn Colvin,Another Long One,2011-08-11 01:12:25.999341
TRAAZYI12903CB2EE4,Stephy Tang,Leng Jing,2011-08-03 05:05:34.643680
TRABACN128F425B784,Casual,OAKtown,2011-08-09 15:06:03.544541
TRABAFJ128F42AF24E,Backstreet Boys,Larger Than Life,2011-08-12 21:08:17.229192
TRABAFP128F931E9A1,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],2011-08-01 09:51:54.512663
TRABAIO128F42938F9,Kenny G featuring Daryl Hall,Baby Come To Me,2011-09-08 01:16:56.663103
TRABATO128F42627E9,Christos Dantis,Den Pai Alo,2011-08-02 08:31:49.238705
TRABAVQ12903CBF7E0,David Martin,It Wont Be Christmas,2011-09-14 11:24:24.281540
TRABAWW128F4250A31,John Davis,Knocked Out Of The Park,2011-08-06 06:32:10.481516
TRABAXL128F424FC50,Trafik,Salt In NYC,2011-08-11 11:15:59.069021
TRABAXR128F426515F,Nick Ingman;Gavyn Wright,Wessex Loses a Bride - Instrumental,2011-08-03 17:52:48.715136
TRABAXV128F92F6AE3,Eddie Calvert,Erica (2005 Digital Remaster),2011-08-10 00:38:50.670195
TRABAZH128F930419A,GLAD,Blessed Assurance,2011-08-09 17:29:51.022623
TRABBAM128F429D223,Steel Rain,Loaded Like A Gun,2011-08-03 12:38:37.912990
TRABBBV128F42967D7,Los Manolos,Rumba De Barcelona,2011-08-09 19:27:30.275385
TRABBJE12903CDB442,Gloriana,Clementina Santafè,2011-08-11 17:41:53.710659
TRABBKX128F4285205,Bombay Rockers,Wild Rose (Back 2 Basics Mix),2011-08-15 20:41:35.175443
TRABBLU128F93349CF,Jinx,Kutt Free (DJ Volume Remix),2011-08-03 18:06:05.756729
TRABBNP128F932546F,Chase & Status,Ten Tonne,2011-08-05 14:16:47.188822
TRABBOP128F931B50D,Tom Petty,A Higher Place (Album Version),2011-08-09 16:34:35.900952
TRABBOR128F4286200,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,2011-09-07 18:14:56.596397
TRABBTA128F933D304,Pucho & His Latin Soul Brothers,Got My Mojo Workin,2011-08-15 20:33:57.273060
TRABBXU128F92FEF48,Mitch Ryder,Jenny Take a Ride,2011-09-07 13:04:57.286737
TRABCAJ12903CDFCC2,Luna Orbit Project,Midnight star,2011-08-15 12:59:39.620962
TRABCEC128F426456E,Danilo Perez,Native Soul,2011-08-01 20:14:36.453239
TRABCEI128F424C983,Line Renaud,Der Kleine Dompfaff,2011-08-10 17:33:44.819312
TRABCFL128F149BB0D,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),2011-09-07 20:22:24.460925
TRABCIX128F4265903,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,2011-09-08 04:26:22.794236
TRABCKL128F423A778,Lupe Fiasco,Streets On Fire (Explicit Album Version),2011-08-09 23:49:00.324590
TRABCRU128F423F449,Marc Shaiman,City Slickers,2011-09-07 23:37:51.445177
TRABCTK128F934B224,40 Grit,Intro,2011-09-07 13:00:36.745223
TRABCUQ128E0783E2B,Gwen Stefani,Harajuku Girls,2011-08-05 05:42:38.709979
TRABCXB128F4286BD3,Steve Morse,Prognosis,2011-08-03 03:59:47.696643
TRABCYE128F934CE1D,Bitter End,Living Hell,2011-09-08 05:29:39.525639
TRABDDA12903CC007C,Ethel Merman,Small World,2011-08-15 14:28:17.078413
TRABDDP128F92FA843,New Grass Revival,"Truck Driving Man/Down In The Caribbean - Live At The Perkins Palace, California 1980",2011-08-11 11:58:36.022218
TRABDSK128F42443F1,Story of the Year,Swallow The Knife (Live) (Segue),2011-08-11 16:27:06.247899
TRABDTV128E0791839,Natural Elements,Mayday,2011-08-02 14:14:13.325078
TRABDVD128F4292CDF,Lisa Lynne,Lake Of Dreams,2011-08-12 18:54:37.551673
TRABDZC128F42AC23F,Neil Sedaka,Because Of You,2011-08-03 03:53:14.896097
TRABEAZ128F92E7FA9,Maurice Larcange,Un Peu D'Amour Et D'Amitié,2011-08-12 18:09:42.608210
TRABEBP12903C9BA03,A Static Lullaby,Rattlesnake!,2011-08-12 12:57:29.980369
TRABECY128F93317AA,John Wesley,Disappeared,2011-08-03 22:09:50.966884
TRABEFN128F92D925B,Coph Nia,Doppelgänger [Qliphothic Phantasmagoria],2011-08-06 04:12:02.285223
TRABEGU12903CACFD1,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),2011-09-07 13:26:20.827732
TRABEKF128F42765FF,Nights Like These,Ghost Town Rituals (Album Version),2011-08-01 12:41:21.775414
TRABEMC128F148EF2D,Oasis,Morning Glory,2011-08-04 00:40:06.455725
TRABERG128F92FCD72,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer,2011-09-08 01:33:19.506061
TRABERS128F4247FE1,Stew,Tomorrow Gone,2011-08-01 13:27:38.411398
TRABFGJ12903CF6A75,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),2011-08-10 23:21:46.343727
TRABFKN12903CAF61B,All Time Low,Shameless,2011-08-10 17:07:09.151335
TRABFPX128F9331F21,Richard Galliano,L'envers du Décor,2011-08-12 05:43:34.873332
TRABFQC128F4265349,Regina Belle,Quiet Time,2011-08-03 00:04:39.741134
TRABFTP12903CE6A47,Debbie Davies,Little Sister,2011-08-04 22:08:48.818774
TRABFXR128F9350B92,Jay Tee & Baby Bash,All Over Me,2011-09-07 11:23:25.253795
TRABFYT128F9339BA6,The Stolen Minks,I Hate You,2011-09-07 13:43:48.195087
TRABFZX128F4241355,Daath,From The Blind (LP Version),2011-08-04 01:49:43.653773
TRABGDA128F92F69BB,Extasick,Misanthrope,2011-08-03 04:21:01.121471
TRABGHG128F934B27E,UFO,Chains Chains (Live In Hammersmith),2011-08-15 20:29:16.921081
TRABGIJ128F92F5EC8,Pat Travers,As My Fire Flies,2011-08-09 10:58:11.953893
TRABGLK128F9338730,Snow Patrol,We Wish You A Merry Christmas,2011-09-07 21:21:35.360475
TRABGMB12903CF50FE,Die Fantastischen Vier,Böse,2011-08-05 01:54:06.028115
TRABGOW128F9334C37,Frank Sinatra,Saturday Night (Is The Loneliest Night In The Week),2011-08-13 00:41:36.324705
TRABGQG128F4275A1E,Nelson Ned,A Mi No Me Importa,2011-09-07 15:05:27.262757
TRABGUU128F4227C0A,Yung Joc,BYOB (Explicit Album Version),2011-08-12 17:34:12.087934
TRABGUV128F9310D99,Philippe Sarde,Le Presbytère n'a rien perdu de son charme,2011-08-13 01:35:35.126524
TRABGWT128F9334E43,Orquesta Aragón,Ven Morena,2011-08-12 11:53:20.384710
TRABGYI128F428EDC5,Jason Miles,Brighton by the Sea,2011-08-03 21:38:35.390445
TRABGYU128F422B4D3,State Of Chaos,Chaos Intro,2011-09-07 11:52:11.290777
TRABGZL128F428A25B,Dropkick Murphys,Bloody Pig Pile (Live),2011-08-10 20:24:20.047182
TRABHBA128F424CF80,Taint,Hex Breaker,2011-08-12 17:29:34.685731
TRABHCE128F426361B,VHS or Beta,The Melting Moon (Edit),2011-08-04 06:15:12.843689
TRABHFK128F92F1271,Leonard Kwan,Hawaiian Chimes,2011-08-12 22:15:02.012181
TRABHKR128F424944A,True Believers,Turn Around,2011-08-12 14:02:24.868413
TRABHNS128F93125B5,Les Hurlements d'Léo,L'accordéoniste,2011-08-05 01:02:12.811860
TRABHTQ128F92DB038,Charanga Forever,Tumba Tumba,2011-08-08 12:33:16.159222
TRABHVF128F425A0C9,Zuzu Bollin,Why don't you eat where you slept last night ?,2011-09-14 11:00:27.921248
TRABHVL128F92EFB0E,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),2011-08-11 15:09:06.306527
TRABHWW128F424E9D2,The Rolling Stones,I'm Moving On,2011-08-05 06:06:48.175070
TRABICV128F146AEF8,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),2011-08-10 23:15:10.226080
TRABIEL128F931E1F2,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],2011-09-07 21:54:40.149810
TRABIJJ128F426A1C1,The Beatnuts,Monster for Music,2011-08-12 18:44:12.433284
TRABIKX128F930CE4F,Ayo,Complain,2011-08-12 13:04:23.757786
TRABIOI12903CD8B9B,Kid Sister,Daydreaming [Jakwob Remix],2011-09-07 19:08:10.883025
TRABIPA128F1458F79,Public Image Ltd.,Ease,2011-08-15 12:20:40.550080
TRABIQP128F427D0DD,Rise Against,Everchanging,2011-08-10 13:56:46.360948
TRABISL12903D08B0D,Sizzla,too much informa,2011-08-15 20:45:52.759994
TRABIWU12903CDF3B7,Helen Love,So Hot,2011-09-14 11:50:51.784588
TRABIZN128F9317EDF,David Mingyue Liang,"Youlan, Lonely Orchid (solo guqin)",2011-08-15 09:49:50.445611
TRABIZY128F933C696,The Pursuit of Happiness,Forbidden Fruit,2011-09-06 18:58:08.655201
TRABJAG128F9308636,Bobby Hutcherson,Recorda-Me,2011-09-07 19:34:24.740506
TRABJFO128F933DD61,Gregory Isaacs,Lady Of Your Calibre,2011-08-09 14:27:07.406107
TRABJGY128F93539F9,The Pharcyde,Italian for Goodbye (Skit),2011-08-12 21:52:38.639800
TRABJIA128F14B189F,Azis,ANTI GEROI,2011-08-01 23:43:54.251961
TRABJIX128C7196953,Amy Winehouse,Stronger Than Me,2011-08-05 11:39:49.448565
TRABJOT12903CD66AA,George Lopez,Only for the Young,2011-08-12 13:00:29.550186
TRABJRI128F92EDF92,The Cosmosamatics,Serene,2011-09-07 20:29:24.867312
TRABJRW128F92EEABD,Jackie Edwards,So Jah Seh,2011-08-04 03:54:48.546074
TRABJVT128F14AE4B4,Michael Card,Joy In The Journey (The Final Word Album Version),2011-08-04 15:08:32.298161
TRABJVU128F9349CD1,Richard Galliano,Chorinho Pra Elé [Live],2011-08-12 01:45:55.477103
TRABJWA128F9309C09,Ensiferum,Warrior's Quest,2011-08-15 20:38:50.209937
TRABJYQ128F92D57B1,Leila Chicot,Medley Leïla Chico,2011-08-05 16:26:37.203687
TRABJZT128F425C8DC,The Dead Weather,Hustle and Cuss,2011-08-04 07:11:10.347202
TRABKAS128F42AB822,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,2011-08-04 18:43:28.768312
TRABKBS128F42823EC,A Static Lullaby,God Bless You (Goddamn It),2011-08-04 13:31:26.736507
TRABKJU128F422A7FE,Scar Symmetry,The Illusionist,2011-08-01 19:18:31.640303
TRABKMS128F92EAFAA,Oztara,La Route Est Belle,2011-08-03 10:07:03.016843
TRABKRG128F930641C,Sonia Dersion,Urgence,2011-08-13 00:50:34.888436
TRABKUJ128F4292445,Christina Aguilera,Pero Me Acuerdo De Tí,2011-09-08 05:06:46.900554
TRABKZZ128F426A87F,Headhunter,Trapped In Reality,2011-08-15 21:00:07.252010
TRABLGI128F42B867A,Eighteen Visions,Our Darkest Days,2011-08-02 11:09:50.732339
TRABLHU128F1473B67,Baby Huey & The Baby Sitters,California Dreamin' (LP Version),2011-08-05 08:20:45.628276
TRABLIM12903CCED5D,Elmore James,Dumb Woman Blues,2011-08-10 21:55:53.507091
TRABLJH12903CD14F8,Rising Lion,Letting You Back In,2011-08-01 19:59:53.337297
TRABLLK128F428FFAF,George Harrison,Hear Me Lord (2001 Digital Remaster),2011-08-02 23:25:35.904886
TRABLMN128E0792687,Weezer,Don't Let Go,2011-08-10 19:34:25.162510
TRABLND12903CA653B,Rodney O & Joe Cooley,U Don't Hear Me Tho' (Street Mix),2011-08-02 03:08:02.452315
TRABLOM128F426BE8A,Boots Randolph,Lonely Street,2011-08-09 21:35:41.842567
TRABLQE128F92E5E75,Jackson United,Undertow,2011-08-16 01:05:19.296093
TRABLRO128F92EDF9C,The Cosmosamatics,12 Seasons Of Love,2011-08-02 10:00:51.278244
TRABLSO128F14A4707,Bobbie Gentry,Courtyard,2011-08-08 10:48:34.318130
TRABLTP128F930DC6D,Creedence Clearwater Revived,Have You Ever Seen the Rain,2011-09-08 01:30:56.044448
TRABLTX128F42813FD,The Johnny Otis Orchestra,Cry Baby,2011-09-07 13:02:15.029420
TRABLVP128F426EE4A,B.A.D.,Interlude,2011-09-07 12:36:10.017278
TRABLYQ128F429A9F8,Luar na Lubre,Terra,2011-09-08 01:47:49.821826
TRABMBK12903CB8E0A,Circular,Mother,2011-08-03 13:20:52.761152
TRABMDN128F4222B61,Fruko y Sus Tesos,A La Memoria Del Muerto,2011-08-02 20:25:11.992317
TRABMDW128F14682DD,The Bucketheads,Sayin' Dope,2011-08-10 05:05:24.079595
TRABMFI128F1476F9F,The Police,"When The World Is Running Down, You Make The Best Of What's Still Around",2011-08-05 16:47:40.523684
TRABMJH128F931DF5D,Kinky,My Bonnie Lies Over the Ocean,2011-08-12 13:14:24.854570
TRABMKI128F422E0BE,The Real Kids,Now You Know,2011-09-07 21:39:55.411905
TRABMKR128F92CC02B,Eddie Boyd,I'm Sitting Here Waiting,2011-08-11 16:12:00.230123
TRABMRC128F424A707,Tha Chamba,Korrupted - Remix,2011-08-15 13:38:02.571097
TRABMRL12903CD0B4A,Jack Orsen & Taktlo$$,sex objekt,2011-09-07 18:44:09.124793
TRABMXM128F930C6D2,Catriona McKay,"Rain, Ekoln",2011-08-02 21:18:06.860029
TRABMYD128F428BD38,Shriekback,Reason With The Beast,2011-08-12 12:19:07.390499
TRABMZZ128F4249C60,Hatebreed,As Diehard As They Come (Album Version),2011-08-03 22:41:14.938355
TRABNBD128F426FA88,John Frizzell,No Unexpected Guests,2011-08-10 14:34:17.768014
TRABNDD128F933D3C7,Sister Hazel,Walls And Cannonballs (Album),2011-08-08 18:51:52.814853
TRABNET128F14560AC,J.J. Cale,Trouble In The City,2011-08-05 18:19:21.362042
TRABNEV128F92F9F62,Precious Bryant,Dark angel,2011-08-09 03:47:48.853640
TRABNEX128F92C9DEA,Kings of Leon,Knocked Up,2011-08-01 15:55:50.464636
TRABNIP12903CB604F,Selena,Ven Conmigo/Perdoname (Live),2011-08-05 00:17:15.349117
TRABNIQ128F4261298,Brooke Valentine,Taste Of Dis (Explicit Version),2011-08-04 23:12:54.024876
TRABNLE128EF34B85D,Kryštof,První veselá,2011-08-10 11:14:20.852594
TRABNNO128F9342FE3,Claire Hamill,If You'd Only Talk To Me (Bonus Track),2011-08-09 05:10:11.146670
TRABNQN128F4271546,Los Originales De San Juan,Librado Maldonado,2011-08-03 12:00:18.777928
TRABNRG128F425E087,Black Flag,Crass Commercialism,2011-08-12 20:52:36.658602
TRABONG128EF36206F,Barbarito Diez,Flores Negras,2011-08-11 13:57:12.276532
TRABONH128F92D58DA,Aaron Watson,Rollercoaster Ride,2011-08-03 03:25:35.829320
TRABOOL128F426E836,Mary Black,Turning Away,2011-08-12 05:45:38.977113
TRABOPD128F422E200,Satan's Host,Metal from Hell...22nd Century,2011-09-14 11:30:43.101045
TRABOUV128F149E919,The Impressions,The Girl I Find (LP Version),2011-08-08 11:11:47.076217
TRABOXX128F92F29EB,Owl City,Panda Bear,2011-08-01 15:26:00.930651
TRABPAG128F92E2D80,Bobby Bland,Drifting From Town To Town,2011-08-12 11:46:00.369454
TRABPAU128F429C1BD,Headliners,Negativ Song,2011-09-08 00:50:27.702845
TRABPCJ128F930903D,Jane Winther,The Lords Prayer,2011-08-05 04:40:50.719901
TRABPCM128F1473A75,The Rascals,Nubia (LP Version),2011-08-12 08:51:49.949348
TRABPEY128F429F541,Blind Blake,Blake's Worried Blues,2011-08-04 01:58:21.739589
TRABPGO128F931B50C,Emilia,You're My World,2011-08-10 11:40:28.440308
TRABPHE128F42A1E65,Cómplices,Ojos Gitanos,2011-08-01 18:54:07.834748
TRABPJN128F145DB70,Emilio,Mira Nina,2011-08-08 21:03:55.613099
TRABPJW128F147295E,Nana Caymmi,Solamente Una Vez,2011-08-01 09:03:47.220892
TRABPKX128F14938FE,Kasia Stankiewicz,Żółte Słonie,2011-08-01 18:49:29.618331
TRABPUI12903CF22CE,Turisas,Sahti-Waari,2011-08-04 04:08:50.701243
TRABPYJ128F92DA476,Chéco Feliciano And Joe King,Nina Nina,2011-09-07 16:45:59.376330
TRABQBH128F92FAF40,Cache Cache,Only Do for Love,2011-08-11 17:40:54.224019
TRABQDK128F9308F8E,David Hudson,Arrival,2011-09-07 13:46:30.719506
TRABQEB128F4274D24,David Summers,Las murallas de Jericó,2011-08-02 13:19:43.999873
TRABQEW128F93214A8,Rummage,Megatrend,2011-08-01 13:33:35.206946
TRABQFJ12903CB6C29,ADR Lavey,In The Name of the Father,2011-08-08 14:30:39.148335
TRABQGT128F42566D3,Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women,2011-08-03 01:18:56.349086
TRABQIR12903CF04AD,Vickie Winans,Little Timmy,2011-08-04 16:39:38.630803
TRABQLO128EF34E48A,Justin,Erica,2011-08-01 12:48:03.059141
TRABQOW128F429AAF8,La Portuaria,Marcando El Ritmo Al Caminar,2011-08-03 03:08:50.923364
TRABQRQ128F92F39A6,Antonis Remos,To Agalma,2011-08-04 18:43:21.980790
TRABQUK12903CF45B1,Percy Faith & His Orchestra,Damisela Encantadora,2011-08-03 10:57:31.556855
TRABQVM128F92F7544,Stars Like Fleas,You Are My Memoir,2011-08-05 22:58:13.984486
TRABQYT128F92F02C7,Gaetano Donizetti,Donizetti: Roberto Devereux: L'ore trascorrono...,2011-08-02 10:51:45.558334
TRABQZK128F92F54F4,Shakira,Pienso En Ti,2011-08-05 05:37:59.486254
TRABQZL12903CEF994,Maysa,This Time I'll Be Sweeter,2011-08-04 12:37:08.189426
TRABRGV128E07999DF,Ms. Dynamite,Mr. Prime Minister,2011-08-12 17:45:45.814635
TRABRKV12903CE589C,Andy Russell,I Love You And You Love Me,2011-09-07 13:57:36.486949
TRABRMJ128E0780E42,blink-182,A New Hope,2011-08-02 23:25:27.666895
TRABRMZ128F4261DED,Selena,Como La Flor (2005 Re-mastering) (Live),2011-08-15 19:35:35.928609
TRABROW128F9338E5B,Kali,Ponto,2011-08-15 21:20:21.770746
TRABRRN12903CF084B,Vickie Winans,Great Is Thy Faithfulness,2011-09-08 01:01:59.942007
TRABSAR128F42324A8,Abysmal Dawn,Compulsory Resurrection,2011-08-05 19:54:19.611088
TRABSEN128F424AA36,Chaotica,Lobotomy,2011-08-12 19:14:03.971883
TRABSJS128F933BD67,Jenna,All The Tears I've Cried,2011-08-09 01:41:21.012100
TRABSKK128F421A902,Elvin Bishop,Party 'Til the Cows Come Home,2011-08-03 17:51:24.767366
TRABSNL128F92E2872,Gordon Jenkins,Don't Cry Joe,2011-08-05 06:01:17.374778
TRABSPB12903D1337A,Asleep At The Wheel,Big Balls And Cow Town,2011-08-15 16:04:07.002510
TRABSUT128F429C161,Neil Innes,Lie Down And Be Counted (2007 Digital Remaster),2011-08-11 21:41:59.751850
TRABSVZ12903CD9E8C,Marcus Miller,Your Amazing Grace (feat. Raul Midón),2011-08-09 02:14:28.247119
TRABSXW128F4233422,Siouxsie,Into A Swan,2011-08-09 05:21:19.437790
TRABSZH128F428D89E,Claire Hamill,To the Stars,2011-08-05 06:22:09.748113
TRABTBA128F9312BD8,Alan Silvestri,The JOEs Mobilize,2011-08-04 01:21:31.245121
TRABTNT128F9315009,Byther Smith,So Unhappy,2011-08-12 09:11:59.039654
TRABTSM128F426AF07,Dusminguet,San Cristóbal,2011-08-10 09:53:22.855759
TRABTTC12903CC34E8,Rudolph Valentino,Kashmiri Love Song,2011-08-03 10:50:13.923091
TRABTUK128F4232E52,Sylvia Patricia,Marca de Amor Não Sai,2011-08-09 21:00:26.322016
TRABTXS128F92E2FDC,Zeromancer,Ammonite,2011-08-05 02:03:38.570974
TRABTZP128F92D9357,Regina Belle,If I Ruled The World,2011-08-16 00:06:08.339328
TRABUAQ128F4258028,Two Man Advantage,The Sweep,2011-09-07 01:46:47.027159
TRABUCZ128F424163A,Green Day,"Wake Me Up When September Ends (Live At Foxboro, MA 9/3/05)",2011-08-05 04:56:55.629683
TRABUDI128F92D0C8C,Ayo,I Love You,2011-08-12 13:38:24.033965
TRABUDK128F14943F3,Donny Hathaway,This Christmas (LP Version),2011-08-09 05:36:59.543052
TRABUGO128F424E920,Chico,Curvy Cola Bottle Body,2011-09-07 23:22:49.735924
TRABUHH12903CA9F20,Kalimba,Volcán,2011-08-04 03:21:08.656666
TRABUIN128F93022FF,Skold vs. KMFDM,Alkohol,2011-08-08 16:30:10.712115
TRABUJF128F933ABF7,Architecture in Helsinki,Heart It Races (Frank Tetaz Remix),2011-08-12 20:52:38.709466
TRABULK12903CC1559,Wailing Souls,Very Well,2011-08-10 10:06:58.557335
TRABUML128F4214EBB,Kitaro,Village Attack / The Arrest,2011-08-02 03:24:19.773635
TRABUMO12903CBE25F,Alice in Chains,Lesson Learned,2011-08-15 12:08:15.997149
TRABURP128F145D5DC,Bobby Darin,(I Heard That) Lonesome Whistle,2011-08-02 21:33:11.784163
TRABUSZ128F4257BAB,Ini Kamoze,Here Comes The Hotstepper,2011-08-05 14:25:34.200767
TRABUTR128F9325453,Defcon & Phonte,Almost Genuine,2011-08-12 13:42:17.549109
TRABUTS128F424416F,The Real Kids,Can't Shake That Girl,2011-08-10 07:11:22.363231
TRABUUH128F4241346,Ill Niño,What You Deserve (Album Version),2011-08-12 18:11:50.710782
TRABUVN128F930633C,De La Ghetto,Es Dificil,2011-08-15 15:45:42.829465
TRABUYT128F93069C8,Baroness,The Sweetest Curse,2011-08-01 22:34:54.986800
TRABUZC128E078603F,DMX / Eve / Jadakiss,We're Back,2011-09-08 00:18:43.963818
TRABUZC128F4278978,Melt-Banana,Talk Like Pop,2011-08-12 11:44:57.489734
TRABVAP128F92E6C22,M.I.K.E.,Fuego Caliente,2011-09-07 18:34:49.636208
TRABVAR128F421CFCB,Willie Rosario,Un Tipo Como Yo,2011-08-03 08:33:53.086384
TRABVIH128F92EDCDA,Jude Taylor & His Burning Flames,The Thrill Is Gone,2011-09-07 11:31:14.140731
TRABVIU128E0780DA0,Placebo,Slave To The Wage,2011-08-12 13:35:13.895140
TRABVIZ128F42BA066,Metallica,Hit the Lights,2011-08-10 11:50:40.895857
TRABVLU128F9337F6D,Sui Generis,Canción para mi Muerte,2011-09-07 15:07:16.146482
TRABVLV128EF354D20,The Red Telephone,Have You Seen Her,2011-09-07 13:24:11.050149
TRABVQT128F422AF10,T-Bone,Don't Tell Me,2011-08-08 19:51:59.417353
TRABVRO128F92F2A62,Bill Douglas,Karuna,2011-08-05 19:34:31.424876
TRABVVN12903CB6445,The Radio Dept.,Closing Scene,2011-08-10 14:24:04.041767
TRABVWG128F9359323,Mötley Crüe,Get It for Free,2011-08-01 14:08:17.677090
TRABWFU128F425949F,Shy FX & T Power,Feelings,2011-08-02 12:19:16.048072
TRABWJA128F1460CFC,Becky Baeling,If You Love Me,2011-08-09 02:38:10.916251
TRABWPT128F42B06CC,Keb' Mo',Still There For Me,2011-08-11 02:18:27.592849
TRABWUW128F93214D6,UKW,Allein,2011-08-08 15:55:06.642085
TRABXGB128F9305C59,S. Solis y Orquesta,La Vida En Rosa,2011-09-07 18:38:18.845325
TRABXHC128F4250CCE,Commander Cody & His Lost Planet Airmen,Crying Time,2011-08-04 03:07:37.085131
TRABXJO12903CF0E6F,Commissioned,You Can Always Come Home,2011-08-05 03:09:06.849040
TRABXLH128F935F8E7,Dee Clark,Little Bitty Pretty One,2011-08-12 14:28:01.476636
TRABXPR128F92F27FE,Cauterize,Shooting Stars,2011-08-11 14:20:35.460721
TRABXSA128F932BD6F,Laurie Berkner,The Cookie Bakers Of The Night,2011-08-02 03:42:35.048478
TRABXSN128F92E7B93,DJ Slugo,Whip It,2011-09-07 15:23:44.282400
TRABXTZ128F14A46A3,Joi,The Blessing,2011-08-05 18:41:39.788697
TRABXVE128F4284AFC,Simon & Garfunkel,Citizen Of The Planet,2011-08-05 08:05:31.838174
TRABXWD128F425AD1E,Beenie Man featuring Wyclef and Redman,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),2011-09-07 12:15:44.377067
TRABYAR128F931B1A4,Robben Ford,Something For The Pain,2011-08-04 05:50:00.505381
TRABYCO128F4271180,Greater Vision,"Everyone, Everywhere, Everytime",2011-08-05 11:28:40.722381
TRABYEY128F933773A,Anti-Flag,This Is Not a Crass Song,2011-08-12 20:53:59.579157
TRABYND128F42765BB,Joe Lynn Turner,Soul Searcher,2011-08-11 16:34:24.491834
TRABYOS12903CC4A81,Rickie Lee Jones,Skeletons (Live Acoustic Version),2011-09-07 23:48:29.928524
TRABYSX12903CFC9E4,Hysterie,Imagination,2011-08-10 20:39:18.327616
TRABYVN128F429E5CF,Aesop Rock,Flashflood,2011-08-04 09:45:35.083894
TRABYYZ128F932EB6C,Bobby Vee,What To Do Crying Waiting Hoping Learning The Game,2011-08-04 15:15:02.331640
TRABZCL128E0789AED,Shelby Lynne,Old Times Sake,2011-08-11 00:12:30.799872
TRABZKU12903CBFE15,Tora Tora,Wasted Love,2011-08-15 10:32:48.174759
TRABZOP128F9316E24,Franz Ferdinand,Eleanor Put Your Boots On,2011-08-05 00:29:20.088015
TRABZPI12903CEB0EC,Hot Chip,Ass Attack (Four Tet Remix),2011-09-08 03:03:43.900124
TRABZQU128F92ECDEF,Gal Costa,Canta Brasil,2011-08-09 01:05:04.301883
TRABZRB128F423EFA9,Kathy Mattea,Sally In the Garden,2011-08-06 03:33:38.515427
